,Date,PM,Latitude,Longitude,Dataset,Site Location #
10125,9/18/17,2.5,35.49453,-120.66617,Monitoring Stations,36
10126,9/19/17,2.9,35.49453,-120.66617,Monitoring Stations,36
10127,9/20/17,0.7,35.49453,-120.66617,Monitoring Stations,36
10128,9/21/17,1.3,35.49453,-120.66617,Monitoring Stations,36
10129,9/22/17,1.9,35.49453,-120.66617,Monitoring Stations,36
10130,9/23/17,3.3,35.49453,-120.66617,Monitoring Stations,36
10131,9/24/17,2.7,35.49453,-120.66617,Monitoring Stations,36
10132,9/25/17,1.5,35.49453,-120.66617,Monitoring Stations,36
10133,9/26/17,2,35.49453,-120.66617,Monitoring Stations,36
10134,9/27/17,4.4,35.49453,-120.66617,Monitoring Stations,36
10135,9/28/17,4.3,35.49453,-120.66617,Monitoring Stations,36
10136,9/29/17,3.4,35.49453,-120.66617,Monitoring Stations,36
10137,9/30/17,2.5,35.49453,-120.66617,Monitoring Stations,36
10138,10/1/17,5.4,35.49453,-120.66617,Monitoring Stations,36
10139,10/2/17,3.9,35.49453,-120.66617,Monitoring Stations,36
10140,10/3/17,5.5,35.49453,-120.66617,Monitoring Stations,36
10141,10/4/17,7,35.49453,-120.66617,Monitoring Stations,36
10142,10/5/17,4.8,35.49453,-120.66617,Monitoring Stations,36
10143,10/6/17,7.7,35.49453,-120.66617,Monitoring Stations,36
10144,10/7/17,5.1,35.49453,-120.66617,Monitoring Stations,36
10145,10/8/17,5.9,35.49453,-120.66617,Monitoring Stations,36
10146,10/9/17,9.6,35.49453,-120.66617,Monitoring Stations,36
10147,10/10/17,6,35.49453,-120.66617,Monitoring Stations,36
10148,10/11/17,16.1,35.49453,-120.66617,Monitoring Stations,36
10149,10/12/17,24.2,35.49453,-120.66617,Monitoring Stations,36
10150,10/13/17,15.9,35.49453,-120.66617,Monitoring Stations,36
10151,10/14/17,11.7,35.49453,-120.66617,Monitoring Stations,36
10152,10/15/17,10.7,35.49453,-120.66617,Monitoring Stations,36
10153,10/16/17,11.6,35.49453,-120.66617,Monitoring Stations,36
10154,10/17/17,13.2,35.49453,-120.66617,Monitoring Stations,36
10155,10/18/17,20.7,35.49453,-120.66617,Monitoring Stations,36
10156,10/19/17,8.1,35.49453,-120.66617,Monitoring Stations,36
10157,10/20/17,1.9,35.49453,-120.66617,Monitoring Stations,36
10158,10/21/17,4.5,35.49453,-120.66617,Monitoring Stations,36
10159,10/22/17,6.2,35.49453,-120.66617,Monitoring Stations,36
10160,10/23/17,7.2,35.49453,-120.66617,Monitoring Stations,36
10161,10/24/17,7,35.49453,-120.66617,Monitoring Stations,36
10162,10/25/17,6.2,35.49453,-120.66617,Monitoring Stations,36
10163,10/26/17,4.5,35.49453,-120.66617,Monitoring Stations,36
10164,11/1/17,3.2,35.49453,-120.66617,Monitoring Stations,36
10165,11/2/17,2.9,35.49453,-120.66617,Monitoring Stations,36
10166,11/3/17,5.2,35.49453,-120.66617,Monitoring Stations,36
10167,11/4/17,2.5,35.49453,-120.66617,Monitoring Stations,36
10168,11/5/17,3.2,35.49453,-120.66617,Monitoring Stations,36
10169,11/6/17,5.5,35.49453,-120.66617,Monitoring Stations,36
10170,11/7/17,5.1,35.49453,-120.66617,Monitoring Stations,36
10171,11/8/17,2.2,35.49453,-120.66617,Monitoring Stations,36
10172,11/9/17,0.3,35.49453,-120.66617,Monitoring Stations,36
10173,11/10/17,3.6,35.49453,-120.66617,Monitoring Stations,36
10174,11/11/17,4,35.49453,-120.66617,Monitoring Stations,36
10175,11/12/17,6.2,35.49453,-120.66617,Monitoring Stations,36
10176,11/13/17,6.3,35.49453,-120.66617,Monitoring Stations,36
10177,11/14/17,6.2,35.49453,-120.66617,Monitoring Stations,36
10178,11/15/17,10.9,35.49453,-120.66617,Monitoring Stations,36
10179,11/16/17,1.8,35.49453,-120.66617,Monitoring Stations,36
10180,11/17/17,1.1,35.49453,-120.66617,Monitoring Stations,36
10181,11/18/17,6.7,35.49453,-120.66617,Monitoring Stations,36
10182,11/19/17,11.2,35.49453,-120.66617,Monitoring Stations,36
10183,11/20/17,10,35.49453,-120.66617,Monitoring Stations,36
10184,11/21/17,8.7,35.49453,-120.66617,Monitoring Stations,36
10185,11/22/17,9.3,35.49453,-120.66617,Monitoring Stations,36
10186,11/23/17,13.2,35.49453,-120.66617,Monitoring Stations,36
10187,11/24/17,10,35.49453,-120.66617,Monitoring Stations,36
10188,11/25/17,7.9,35.49453,-120.66617,Monitoring Stations,36
10189,11/26/17,3.5,35.49453,-120.66617,Monitoring Stations,36
10190,11/27/17,3.5,35.49453,-120.66617,Monitoring Stations,36
10191,11/28/17,4.1,35.49453,-120.66617,Monitoring Stations,36
10192,11/29/17,8.6,35.49453,-120.66617,Monitoring Stations,36
10193,11/30/17,13.2,35.49453,-120.66617,Monitoring Stations,36
10194,12/1/17,16.5,35.49453,-120.66617,Monitoring Stations,36
10195,12/2/17,15.7,35.49453,-120.66617,Monitoring Stations,36
10196,12/3/17,5.7,35.49453,-120.66617,Monitoring Stations,36
10197,12/4/17,6.3,35.49453,-120.66617,Monitoring Stations,36
10198,12/5/17,11.1,35.49453,-120.66617,Monitoring Stations,36
10199,12/6/17,8.4,35.49453,-120.66617,Monitoring Stations,36
10200,12/7/17,10.5,35.49453,-120.66617,Monitoring Stations,36
10201,12/8/17,13,35.49453,-120.66617,Monitoring Stations,36
10202,12/9/17,22.9,35.49453,-120.66617,Monitoring Stations,36
10203,12/10/17,24,35.49453,-120.66617,Monitoring Stations,36
10204,12/11/17,16,35.49453,-120.66617,Monitoring Stations,36
10205,12/12/17,26.7,35.49453,-120.66617,Monitoring Stations,36
10206,12/13/17,21.9,35.49453,-120.66617,Monitoring Stations,36
10207,12/14/17,20.5,35.49453,-120.66617,Monitoring Stations,36
10208,12/15/17,18.5,35.49453,-120.66617,Monitoring Stations,36
10209,12/16/17,14.8,35.49453,-120.66617,Monitoring Stations,36
10210,12/17/17,13.8,35.49453,-120.66617,Monitoring Stations,36
10211,12/18/17,16.5,35.49453,-120.66617,Monitoring Stations,36
10212,12/19/17,9.5,35.49453,-120.66617,Monitoring Stations,36
10213,12/20/17,7.1,35.49453,-120.66617,Monitoring Stations,36
10214,12/21/17,8.9,35.49453,-120.66617,Monitoring Stations,36
10215,12/22/17,17.4,35.49453,-120.66617,Monitoring Stations,36
10216,12/23/17,17.6,35.49453,-120.66617,Monitoring Stations,36
10217,12/24/17,21.6,35.49453,-120.66617,Monitoring Stations,36
10218,12/25/17,23.2,35.49453,-120.66617,Monitoring Stations,36
10219,12/26/17,20.2,35.49453,-120.66617,Monitoring Stations,36
10220,12/27/17,19.4,35.49453,-120.66617,Monitoring Stations,36
10221,12/28/17,25.2,35.49453,-120.66617,Monitoring Stations,36
10222,12/29/17,20,35.49453,-120.66617,Monitoring Stations,36
10223,12/30/17,10.9,35.49453,-120.66617,Monitoring Stations,36
10224,12/31/17,14,35.49453,-120.66617,Monitoring Stations,36
10225,1/1/17,12.2,36.999571,-121.574684,Monitoring Stations,37
10226,1/2/17,6,36.999571,-121.574684,Monitoring Stations,37
10227,1/3/17,2,36.999571,-121.574684,Monitoring Stations,37
10228,1/4/17,2.2,36.999571,-121.574684,Monitoring Stations,37
10229,1/5/17,2.5,36.999571,-121.574684,Monitoring Stations,37
10230,1/6/17,3.5,36.999571,-121.574684,Monitoring Stations,37
10231,1/7/17,5.9,36.999571,-121.574684,Monitoring Stations,37
10232,1/8/17,0.8,36.999571,-121.574684,Monitoring Stations,37
10233,1/9/17,0,36.999571,-121.574684,Monitoring Stations,37
10234,1/10/17,0.2,36.999571,-121.574684,Monitoring Stations,37
10235,1/11/17,2.3,36.999571,-121.574684,Monitoring Stations,37
10236,1/12/17,3.5,36.999571,-121.574684,Monitoring Stations,37
10237,1/13/17,4.5,36.999571,-121.574684,Monitoring Stations,37
10238,1/14/17,7,36.999571,-121.574684,Monitoring Stations,37
10239,1/15/17,9.9,36.999571,-121.574684,Monitoring Stations,37
10240,1/16/17,9.9,36.999571,-121.574684,Monitoring Stations,37
10241,1/19/17,1.9,36.999571,-121.574684,Monitoring Stations,37
10242,1/20/17,1.7,36.999571,-121.574684,Monitoring Stations,37
10243,1/21/17,3.1,36.999571,-121.574684,Monitoring Stations,37
10244,1/22/17,-0.1,36.999571,-121.574684,Monitoring Stations,37
10245,1/23/17,1,36.999571,-121.574684,Monitoring Stations,37
10246,1/24/17,3.4,36.999571,-121.574684,Monitoring Stations,37
10247,1/25/17,4.3,36.999571,-121.574684,Monitoring Stations,37
10248,1/26/17,3.4,36.999571,-121.574684,Monitoring Stations,37
10249,1/27/17,3.4,36.999571,-121.574684,Monitoring Stations,37
10250,1/28/17,3.2,36.999571,-121.574684,Monitoring Stations,37
10251,1/29/17,6.2,36.999571,-121.574684,Monitoring Stations,37
10252,1/30/17,5.2,36.999571,-121.574684,Monitoring Stations,37
10253,1/31/17,3.9,36.999571,-121.574684,Monitoring Stations,37
10254,2/1/17,5,36.999571,-121.574684,Monitoring Stations,37
10255,2/2/17,1.4,36.999571,-121.574684,Monitoring Stations,37
10256,2/3/17,2.7,36.999571,-121.574684,Monitoring Stations,37
10257,2/4/17,1.8,36.999571,-121.574684,Monitoring Stations,37
10258,2/5/17,1.3,36.999571,-121.574684,Monitoring Stations,37
10259,2/6/17,2.3,36.999571,-121.574684,Monitoring Stations,37
10260,2/7/17,-1.7,36.999571,-121.574684,Monitoring Stations,37
10261,2/8/17,-1.4,36.999571,-121.574684,Monitoring Stations,37
10262,2/9/17,-1.3,36.999571,-121.574684,Monitoring Stations,37
10263,2/10/17,0.8,36.999571,-121.574684,Monitoring Stations,37
10264,2/11/17,0.9,36.999571,-121.574684,Monitoring Stations,37
10265,2/12/17,1.9,36.999571,-121.574684,Monitoring Stations,37
10266,2/13/17,3.4,36.999571,-121.574684,Monitoring Stations,37
10267,2/14/17,3.8,36.999571,-121.574684,Monitoring Stations,37
10268,2/15/17,6,36.999571,-121.574684,Monitoring Stations,37
10269,2/16/17,0,36.999571,-121.574684,Monitoring Stations,37
10270,2/17/17,-2,36.999571,-121.574684,Monitoring Stations,37
10271,2/18/17,0.7,36.999571,-121.574684,Monitoring Stations,37
10272,2/19/17,0.2,36.999571,-121.574684,Monitoring Stations,37
10273,2/20/17,0.6,36.999571,-121.574684,Monitoring Stations,37
10274,2/21/17,3.4,36.999571,-121.574684,Monitoring Stations,37
10275,2/22/17,0.3,36.999571,-121.574684,Monitoring Stations,37
10276,2/23/17,1.6,36.999571,-121.574684,Monitoring Stations,37
10277,2/24/17,0.9,36.999571,-121.574684,Monitoring Stations,37
10278,2/25/17,0.7,36.999571,-121.574684,Monitoring Stations,37
10279,2/26/17,0.7,36.999571,-121.574684,Monitoring Stations,37
10280,2/27/17,-0.6,36.999571,-121.574684,Monitoring Stations,37
10281,2/28/17,1,36.999571,-121.574684,Monitoring Stations,37
10282,3/1/17,2.2,36.999571,-121.574684,Monitoring Stations,37
10283,3/2/17,3,36.999571,-121.574684,Monitoring Stations,37
10284,3/3/17,4.9,36.999571,-121.574684,Monitoring Stations,37
10285,3/4/17,2,36.999571,-121.574684,Monitoring Stations,37
10286,3/5/17,0,36.999571,-121.574684,Monitoring Stations,37
10287,3/6/17,2.2,36.999571,-121.574684,Monitoring Stations,37
10288,3/7/17,1.8,36.999571,-121.574684,Monitoring Stations,37
10289,3/8/17,2,36.999571,-121.574684,Monitoring Stations,37
10290,3/9/17,0.4,36.999571,-121.574684,Monitoring Stations,37
10291,3/10/17,0.9,36.999571,-121.574684,Monitoring Stations,37
10292,3/11/17,0.6,36.999571,-121.574684,Monitoring Stations,37
10293,3/12/17,-0.8,36.999571,-121.574684,Monitoring Stations,37
10294,3/13/17,1,36.999571,-121.574684,Monitoring Stations,37
10295,3/14/17,4.1,36.999571,-121.574684,Monitoring Stations,37
10296,3/15/17,2.6,36.999571,-121.574684,Monitoring Stations,37
10297,3/16/17,3.5,36.999571,-121.574684,Monitoring Stations,37
10298,3/17/17,0.9,36.999571,-121.574684,Monitoring Stations,37
10299,3/18/17,1.1,36.999571,-121.574684,Monitoring Stations,37
10300,3/19/17,2.6,36.999571,-121.574684,Monitoring Stations,37
10301,3/20/17,2.3,36.999571,-121.574684,Monitoring Stations,37
10302,3/24/17,2.7,36.999571,-121.574684,Monitoring Stations,37
10303,3/25/17,0.7,36.999571,-121.574684,Monitoring Stations,37
10304,3/26/17,3,36.999571,-121.574684,Monitoring Stations,37
10305,3/27/17,1.3,36.999571,-121.574684,Monitoring Stations,37
10306,3/28/17,2.7,36.999571,-121.574684,Monitoring Stations,37
10307,3/29/17,4.2,36.999571,-121.574684,Monitoring Stations,37
10308,3/30/17,5.7,36.999571,-121.574684,Monitoring Stations,37
10309,3/31/17,3.5,36.999571,-121.574684,Monitoring Stations,37
10310,4/1/17,3.1,36.999571,-121.574684,Monitoring Stations,37
10311,4/2/17,5.2,36.999571,-121.574684,Monitoring Stations,37
10312,4/3/17,5.3,36.999571,-121.574684,Monitoring Stations,37
10313,4/4/17,5.5,36.999571,-121.574684,Monitoring Stations,37
10314,4/5/17,3.5,36.999571,-121.574684,Monitoring Stations,37
10315,4/6/17,4.3,36.999571,-121.574684,Monitoring Stations,37
10316,4/7/17,2,36.999571,-121.574684,Monitoring Stations,37
10317,4/8/17,-1,36.999571,-121.574684,Monitoring Stations,37
10318,4/9/17,0.8,36.999571,-121.574684,Monitoring Stations,37
10319,4/10/17,2.7,36.999571,-121.574684,Monitoring Stations,37
10320,4/11/17,2.9,36.999571,-121.574684,Monitoring Stations,37
10321,4/12/17,0,36.999571,-121.574684,Monitoring Stations,37
10322,4/13/17,-1.5,36.999571,-121.574684,Monitoring Stations,37
10323,4/14/17,0.8,36.999571,-121.574684,Monitoring Stations,37
10324,4/15/17,2.6,36.999571,-121.574684,Monitoring Stations,37
10325,4/16/17,1.3,36.999571,-121.574684,Monitoring Stations,37
10326,4/17/17,-1.5,36.999571,-121.574684,Monitoring Stations,37
10327,4/18/17,-0.3,36.999571,-121.574684,Monitoring Stations,37
10328,4/19/17,2.8,36.999571,-121.574684,Monitoring Stations,37
10329,4/20/17,5,36.999571,-121.574684,Monitoring Stations,37
10330,4/21/17,4.9,36.999571,-121.574684,Monitoring Stations,37
10331,4/22/17,3,36.999571,-121.574684,Monitoring Stations,37
10332,4/23/17,1.6,36.999571,-121.574684,Monitoring Stations,37
10333,4/24/17,1.3,36.999571,-121.574684,Monitoring Stations,37
10334,4/25/17,0,36.999571,-121.574684,Monitoring Stations,37
10335,4/26/17,1.1,36.999571,-121.574684,Monitoring Stations,37
10336,4/27/17,1.8,36.999571,-121.574684,Monitoring Stations,37
10337,4/28/17,3.9,36.999571,-121.574684,Monitoring Stations,37
10338,4/29/17,2.9,36.999571,-121.574684,Monitoring Stations,37
10339,4/30/17,4.1,36.999571,-121.574684,Monitoring Stations,37
10340,5/1/17,3.7,36.999571,-121.574684,Monitoring Stations,37
10341,5/2/17,4.9,36.999571,-121.574684,Monitoring Stations,37
10342,5/3/17,3.2,36.999571,-121.574684,Monitoring Stations,37
10343,5/4/17,1.7,36.999571,-121.574684,Monitoring Stations,37
10344,5/5/17,0,36.999571,-121.574684,Monitoring Stations,37
10345,5/6/17,6,36.999571,-121.574684,Monitoring Stations,37
10346,5/7/17,10.3,36.999571,-121.574684,Monitoring Stations,37
10347,5/8/17,9.6,36.999571,-121.574684,Monitoring Stations,37
10348,5/9/17,8.1,36.999571,-121.574684,Monitoring Stations,37
10349,5/10/17,2.7,36.999571,-121.574684,Monitoring Stations,37
10350,5/11/17,2.8,36.999571,-121.574684,Monitoring Stations,37
10351,5/12/17,0.4,36.999571,-121.574684,Monitoring Stations,37
10352,5/13/17,0.4,36.999571,-121.574684,Monitoring Stations,37
10353,5/14/17,2,36.999571,-121.574684,Monitoring Stations,37
10354,5/15/17,4.2,36.999571,-121.574684,Monitoring Stations,37
10355,5/16/17,1.6,36.999571,-121.574684,Monitoring Stations,37
10356,5/17/17,0.8,36.999571,-121.574684,Monitoring Stations,37
10357,5/18/17,4.8,36.999571,-121.574684,Monitoring Stations,37
10358,5/19/17,3.1,36.999571,-121.574684,Monitoring Stations,37
10359,5/20/17,4.4,36.999571,-121.574684,Monitoring Stations,37
10360,5/21/17,1.9,36.999571,-121.574684,Monitoring Stations,37
10361,5/22/17,4.9,36.999571,-121.574684,Monitoring Stations,37
10362,5/23/17,7.2,36.999571,-121.574684,Monitoring Stations,37
10363,5/24/17,4.8,36.999571,-121.574684,Monitoring Stations,37
10364,5/25/17,0.9,36.999571,-121.574684,Monitoring Stations,37
10365,5/26/17,-0.4,36.999571,-121.574684,Monitoring Stations,37
10366,5/27/17,2.4,36.999571,-121.574684,Monitoring Stations,37
10367,5/28/17,5.1,36.999571,-121.574684,Monitoring Stations,37
10368,5/29/17,3.4,36.999571,-121.574684,Monitoring Stations,37
10369,5/30/17,3.2,36.999571,-121.574684,Monitoring Stations,37
10370,5/31/17,0.7,36.999571,-121.574684,Monitoring Stations,37
10371,6/1/17,0.2,36.999571,-121.574684,Monitoring Stations,37
10372,6/2/17,0.9,36.999571,-121.574684,Monitoring Stations,37
10373,6/3/17,4,36.999571,-121.574684,Monitoring Stations,37
10374,6/4/17,4.2,36.999571,-121.574684,Monitoring Stations,37
10375,6/5/17,7.7,36.999571,-121.574684,Monitoring Stations,37
10376,6/6/17,9.7,36.999571,-121.574684,Monitoring Stations,37
10377,6/7/17,5.5,36.999571,-121.574684,Monitoring Stations,37
10378,6/8/17,0,36.999571,-121.574684,Monitoring Stations,37
10379,6/9/17,-0.7,36.999571,-121.574684,Monitoring Stations,37
10380,6/10/17,0.3,36.999571,-121.574684,Monitoring Stations,37
10381,6/11/17,1.1,36.999571,-121.574684,Monitoring Stations,37
10382,6/12/17,3.1,36.999571,-121.574684,Monitoring Stations,37
10383,6/13/17,2.8,36.999571,-121.574684,Monitoring Stations,37
10384,6/14/17,3.6,36.999571,-121.574684,Monitoring Stations,37
10385,6/15/17,2,36.999571,-121.574684,Monitoring Stations,37
10386,6/16/17,2.6,36.999571,-121.574684,Monitoring Stations,37
10387,7/6/17,-0.7,36.999571,-121.574684,Monitoring Stations,37
10388,7/7/17,2.3,36.999571,-121.574684,Monitoring Stations,37
10389,7/8/17,2.8,36.999571,-121.574684,Monitoring Stations,37
10390,7/9/17,7.6,36.999571,-121.574684,Monitoring Stations,37
10391,7/10/17,4.6,36.999571,-121.574684,Monitoring Stations,37
10392,7/11/17,5.7,36.999571,-121.574684,Monitoring Stations,37
10393,7/12/17,6.8,36.999571,-121.574684,Monitoring Stations,37
10394,7/13/17,4,36.999571,-121.574684,Monitoring Stations,37
10395,7/14/17,4,36.999571,-121.574684,Monitoring Stations,37
10396,7/15/17,7.4,36.999571,-121.574684,Monitoring Stations,37
10397,7/16/17,4.2,36.999571,-121.574684,Monitoring Stations,37
10398,7/17/17,7.9,36.999571,-121.574684,Monitoring Stations,37
10399,7/18/17,10.9,36.999571,-121.574684,Monitoring Stations,37
10400,7/19/17,6,36.999571,-121.574684,Monitoring Stations,37
10401,7/20/17,4.2,36.999571,-121.574684,Monitoring Stations,37
10402,7/21/17,5.6,36.999571,-121.574684,Monitoring Stations,37
10403,7/22/17,5.5,36.999571,-121.574684,Monitoring Stations,37
10404,7/23/17,4.9,36.999571,-121.574684,Monitoring Stations,37
10405,7/24/17,-0.4,36.999571,-121.574684,Monitoring Stations,37
10406,7/25/17,1.4,36.999571,-121.574684,Monitoring Stations,37
10407,7/26/17,2.2,36.999571,-121.574684,Monitoring Stations,37
10408,7/27/17,4,36.999571,-121.574684,Monitoring Stations,37
10409,7/28/17,6.3,36.999571,-121.574684,Monitoring Stations,37
10410,7/29/17,3.9,36.999571,-121.574684,Monitoring Stations,37
10411,7/30/17,1.3,36.999571,-121.574684,Monitoring Stations,37
10412,7/31/17,3.3,36.999571,-121.574684,Monitoring Stations,37
10413,8/1/17,4.1,36.999571,-121.574684,Monitoring Stations,37
10414,8/2/17,6.4,36.999571,-121.574684,Monitoring Stations,37
10415,8/3/17,7.2,36.999571,-121.574684,Monitoring Stations,37
10416,8/4/17,6.2,36.999571,-121.574684,Monitoring Stations,37
10417,8/5/17,4.2,36.999571,-121.574684,Monitoring Stations,37
10418,8/6/17,2.9,36.999571,-121.574684,Monitoring Stations,37
10419,8/7/17,12,36.999571,-121.574684,Monitoring Stations,37
10420,8/8/17,9.9,36.999571,-121.574684,Monitoring Stations,37
10421,8/9/17,7.9,36.999571,-121.574684,Monitoring Stations,37
10422,8/10/17,10.4,36.999571,-121.574684,Monitoring Stations,37
10423,8/11/17,11.1,36.999571,-121.574684,Monitoring Stations,37
10424,8/12/17,10.2,36.999571,-121.574684,Monitoring Stations,37
10425,8/13/17,6.3,36.999571,-121.574684,Monitoring Stations,37
10426,8/14/17,4.4,36.999571,-121.574684,Monitoring Stations,37
10427,8/15/17,5.6,36.999571,-121.574684,Monitoring Stations,37
10428,8/16/17,6.5,36.999571,-121.574684,Monitoring Stations,37
10429,8/17/17,7.1,36.999571,-121.574684,Monitoring Stations,37
10430,8/18/17,7.7,36.999571,-121.574684,Monitoring Stations,37
10431,8/19/17,6,36.999571,-121.574684,Monitoring Stations,37
10432,8/20/17,5,36.999571,-121.574684,Monitoring Stations,37
10433,8/21/17,5.2,36.999571,-121.574684,Monitoring Stations,37
10434,8/22/17,7.2,36.999571,-121.574684,Monitoring Stations,37
10435,8/23/17,9.3,36.999571,-121.574684,Monitoring Stations,37
10436,8/24/17,7.3,36.999571,-121.574684,Monitoring Stations,37
10437,8/25/17,8.6,36.999571,-121.574684,Monitoring Stations,37
10438,8/26/17,13.5,36.999571,-121.574684,Monitoring Stations,37
10439,8/27/17,13.7,36.999571,-121.574684,Monitoring Stations,37
10440,8/28/17,13,36.999571,-121.574684,Monitoring Stations,37
10441,8/29/17,14.2,36.999571,-121.574684,Monitoring Stations,37
10442,8/30/17,6.2,36.999571,-121.574684,Monitoring Stations,37
10443,8/31/17,12.3,36.999571,-121.574684,Monitoring Stations,37
10444,9/1/17,19.2,36.999571,-121.574684,Monitoring Stations,37
10445,9/2/17,17.6,36.999571,-121.574684,Monitoring Stations,37
10446,9/3/17,19.1,36.999571,-121.574684,Monitoring Stations,37
10447,9/5/17,9.7,36.999571,-121.574684,Monitoring Stations,37
10448,9/6/17,10,36.999571,-121.574684,Monitoring Stations,37
10449,9/7/17,8,36.999571,-121.574684,Monitoring Stations,37
10450,9/8/17,9.5,36.999571,-121.574684,Monitoring Stations,37
10451,9/9/17,4.6,36.999571,-121.574684,Monitoring Stations,37
10452,9/10/17,7.2,36.999571,-121.574684,Monitoring Stations,37
10453,9/11/17,7.5,36.999571,-121.574684,Monitoring Stations,37
10454,9/12/17,7,36.999571,-121.574684,Monitoring Stations,37
10455,9/13/17,0.6,36.999571,-121.574684,Monitoring Stations,37
10456,9/14/17,2.1,36.999571,-121.574684,Monitoring Stations,37
10457,9/15/17,5.5,36.999571,-121.574684,Monitoring Stations,37
10458,9/16/17,9,36.999571,-121.574684,Monitoring Stations,37
10459,9/17/17,10.2,36.999571,-121.574684,Monitoring Stations,37
10460,9/18/17,2.9,36.999571,-121.574684,Monitoring Stations,37
10461,9/19/17,3,36.999571,-121.574684,Monitoring Stations,37
10462,9/20/17,1.1,36.999571,-121.574684,Monitoring Stations,37
10463,9/21/17,0.7,36.999571,-121.574684,Monitoring Stations,37
10464,9/22/17,2.7,36.999571,-121.574684,Monitoring Stations,37
10465,9/23/17,1.9,36.999571,-121.574684,Monitoring Stations,37
10466,9/24/17,1.8,36.999571,-121.574684,Monitoring Stations,37
10467,9/25/17,2.5,36.999571,-121.574684,Monitoring Stations,37
10468,9/26/17,4.5,36.999571,-121.574684,Monitoring Stations,37
10469,9/27/17,4.5,36.999571,-121.574684,Monitoring Stations,37
10470,9/28/17,4.9,36.999571,-121.574684,Monitoring Stations,37
10471,10/4/17,3.9,36.999571,-121.574684,Monitoring Stations,37
10472,10/5/17,6.6,36.999571,-121.574684,Monitoring Stations,37
10473,10/6/17,6.4,36.999571,-121.574684,Monitoring Stations,37
10474,10/7/17,7,36.999571,-121.574684,Monitoring Stations,37
10475,10/8/17,9.9,36.999571,-121.574684,Monitoring Stations,37
10476,10/9/17,11.2,36.999571,-121.574684,Monitoring Stations,37
10477,10/10/17,15,36.999571,-121.574684,Monitoring Stations,37
10478,10/11/17,40.7,36.999571,-121.574684,Monitoring Stations,37
10479,10/12/17,34.7,36.999571,-121.574684,Monitoring Stations,37
10480,10/13/17,48.4,36.999571,-121.574684,Monitoring Stations,37
10481,10/14/17,27.8,36.999571,-121.574684,Monitoring Stations,37
10482,10/15/17,7.8,36.999571,-121.574684,Monitoring Stations,37
10483,10/16/17,11.8,36.999571,-121.574684,Monitoring Stations,37
10484,10/17/17,21.2,36.999571,-121.574684,Monitoring Stations,37
10485,10/18/17,15.9,36.999571,-121.574684,Monitoring Stations,37
10486,10/19/17,11,36.999571,-121.574684,Monitoring Stations,37
10487,10/20/17,3.1,36.999571,-121.574684,Monitoring Stations,37
10488,10/21/17,4.9,36.999571,-121.574684,Monitoring Stations,37
10489,10/22/17,6,36.999571,-121.574684,Monitoring Stations,37
10490,10/23/17,3.8,36.999571,-121.574684,Monitoring Stations,37
10491,10/24/17,4.5,36.999571,-121.574684,Monitoring Stations,37
10492,10/25/17,5.9,36.999571,-121.574684,Monitoring Stations,37
10493,10/26/17,9.5,36.999571,-121.574684,Monitoring Stations,37
10494,10/27/17,11.8,36.999571,-121.574684,Monitoring Stations,37
10495,10/28/17,9.7,36.999571,-121.574684,Monitoring Stations,37
10496,10/29/17,12.9,36.999571,-121.574684,Monitoring Stations,37
10497,10/30/17,5.2,36.999571,-121.574684,Monitoring Stations,37
10498,10/31/17,4.5,36.999571,-121.574684,Monitoring Stations,37
10499,11/1/17,5.3,36.999571,-121.574684,Monitoring Stations,37
10500,11/2/17,8.2,36.999571,-121.574684,Monitoring Stations,37
10501,11/3/17,6.4,36.999571,-121.574684,Monitoring Stations,37
10502,11/4/17,5.7,36.999571,-121.574684,Monitoring Stations,37
10503,11/5/17,4.9,36.999571,-121.574684,Monitoring Stations,37
10504,11/6/17,5.1,36.999571,-121.574684,Monitoring Stations,37
10505,11/7/17,6.1,36.999571,-121.574684,Monitoring Stations,37
10506,11/8/17,8,36.999571,-121.574684,Monitoring Stations,37
10507,11/9/17,1.4,36.999571,-121.574684,Monitoring Stations,37
10508,11/10/17,3.5,36.999571,-121.574684,Monitoring Stations,37
10509,11/11/17,1.9,36.999571,-121.574684,Monitoring Stations,37
10510,11/12/17,7.6,36.999571,-121.574684,Monitoring Stations,37
10511,11/13/17,5,36.999571,-121.574684,Monitoring Stations,37
10512,11/14/17,2.1,36.999571,-121.574684,Monitoring Stations,37
10513,11/15/17,2.8,36.999571,-121.574684,Monitoring Stations,37
10514,11/16/17,2.9,36.999571,-121.574684,Monitoring Stations,37
10515,11/17/17,2.3,36.999571,-121.574684,Monitoring Stations,37
10516,11/18/17,6,36.999571,-121.574684,Monitoring Stations,37
10517,11/19/17,7.9,36.999571,-121.574684,Monitoring Stations,37
10518,11/20/17,7.2,36.999571,-121.574684,Monitoring Stations,37
10519,11/21/17,4.7,36.999571,-121.574684,Monitoring Stations,37
10520,11/22/17,8.2,36.999571,-121.574684,Monitoring Stations,37
10521,11/23/17,9.5,36.999571,-121.574684,Monitoring Stations,37
10522,11/24/17,2.5,36.999571,-121.574684,Monitoring Stations,37
10523,11/25/17,2.9,36.999571,-121.574684,Monitoring Stations,37
10524,11/26/17,5.3,36.999571,-121.574684,Monitoring Stations,37
10525,11/27/17,3.4,36.999571,-121.574684,Monitoring Stations,37
10526,11/28/17,5.6,36.999571,-121.574684,Monitoring Stations,37
